playerID,yearID,stint,teamID,lgID,W,L,G,GS,CG,SHO,SV,IPouts,H,ER,HR,BB,SO,BAOpp,ERA
riverma01,1999,1,NYA,AL,4,3,66,0,0,0,45,207,43,14,2,18,52,0.176,1.83
riverma01,2000,1,NYA,AL,7,4,66,0,0,0,36,227,58,24,4,25,58,0.208,2.85
riverma01,2001,1,NYA,AL,4,6,71,0,0,0,50,242,61,21,5,12,83,0.209,2.34
riverma01,2002,1,NYA,AL,1,4,45,0,0,0,28,138,35,14,3,11,41,0.203,2.74
riverma01,2003,1,NYA,AL,5,2,64,0,0,0,40,212,61,13,3,10,63,0.235,1.66
riverma01,2004,1,NYA,AL,4,2,74,0,0,0,53,236,65,17,3,20,66,0.225,1.94
riverma01,2005,1,NYA,AL,7,4,71,0,0,0,43,235,50,12,2,18,80,0.177,1.38
riverma01,2006,1,NYA,AL,5,5,63,0,0,0,34,225,61,15,3,11,55,0.223,1.8
riverma01,2007,1,NYA,AL,3,4,67,0,0,0,30,214,68,25,4,12,74,0.248,3.15
riverma01,2008,1,NYA,AL,6,5,64,0,0,0,39,212,41,11,4,6,77,0.165,1.4
riverma01,2009,1,NYA,AL,3,3,66,0,0,0,44,199,48,13,7,12,72,0.197,1.76
riverma01,2010,1,NYA,AL,3,3,61,0,0,0,33,180,39,12,2,11,45,0.183,1.8
riverma01,2011,1,NYA,AL,1,2,64,0,0,0,44,184,47,13,3,8,60,0.215,1.91
riverma01,2013,1,NYA,AL,6,2,64,0,0,0,44,192,58,15,6,9,54,0.236,2.11
rixeyep01,1912,1,PHI,NL,10,10,23,20,10,3,0,486,147,45,2,54,59,0.25,2.5
rixeyep01,1915,1,PHI,NL,11,12,29,22,10,2,1,530,163,47,2,64,88,0.25,2.39
rixeyep01,1916,1,PHI,NL,22,10,38,33,20,3,0,861,239,59,2,74,134,0.22,1.85
rixeyep01,1917,1,PHI,NL,16,21,39,36,23,4,1,844,249,71,1,67,121,0.24,2.27
rixeyep01,1921,1,CIN,NL,19,18,40,36,21,2,1,903,324,93,1,66,76,0.28,2.78
rixeyep01,1922,1,CIN,NL,25,13,40,38,26,2,0,940,337,123,13,45,80,0.27,3.53
rixeyep01,1923,1,CIN,NL,20,15,42,37,23,3,1,927,334,96,3,65,97,0.28,2.8
rixeyep01,1924,1,CIN,NL,15,14,35,29,15,4,1,715,219,73,3,47,57,0.24,2.76
rixeyep01,1925,1,CIN,NL,21,11,39,36,22,2,1,862,302,92,8,47,69,0.27,2.88
rixeyep01,1932,1,CIN,NL,5,5,25,11,6,2,0,335,108,33,3,16,14,0.25,2.66
roarkta01,2013,1,WAS,NL,7,1,14,5,0,0,0,161,38,9,1,11,40,0.202,1.51
roarkta01,2014,1,WAS,NL,15,10,31,31,1,1,0,596,178,63,16,39,138,0.239,2.85
roarkta01,2016,1,WAS,NL,16,10,34,33,0,0,0,630,173,66,17,73,172,0.228,2.83
roberbe01,1979,1,HOU,NL,3,0,26,0,0,0,4,96,20,6,0,17,13,0.196,1.69
roberda05,1971,1,SDN,NL,14,17,37,34,14,2,0,809,238,63,9,61,135,0.24,2.1
roberda05,1973,1,HOU,NL,17,11,39,36,12,6,0,748,264,79,15,62,119,0.271,2.85
roberda05,1979,1,SFN,NL,0,2,26,1,0,0,3,126,42,12,3,18,23,0.263,2.57
roberda08,2011,1,NYA,AL,4,0,70,0,0,0,1,200,40,8,1,35,100,0.17,1.08
roberda08,2012,1,NYA,AL,2,7,65,0,0,0,2,182,52,18,5,19,81,0.229,2.67
roberda08,2013,1,NYA,AL,5,1,70,0,0,0,3,199,51,15,5,18,77,0.213,2.04
roberda08,2014,1,NYA,AL,4,5,63,0,0,0,39,193,45,22,7,23,96,0.192,3.08
roberda08,2015,1,CHA,AL,6,5,60,0,0,0,34,190,46,24,7,13,86,0.196,3.41
roberda08,2016,1,CHA,AL,5,3,62,0,0,0,37,187,53,24,6,32,75,0.231,3.47
roberda08,2017,1,CHA,AL,4,2,31,0,0,0,13,100,21,10,4,11,47,0.176,2.7
roberda08,2017,2,NYA,AL,5,0,30,0,0,0,1,105,14,4,2,12,51,0.119,1.03
roberda08,2022,1,CHN,NL,3,0,36,0,0,0,14,121,23,10,4,19,51,0.162,2.23
roberda08,2022,2,PHI,NL,1,3,22,0,0,0,6,70,16,7,2,16,30,0.193,2.7
roberro01,1950,1,PHI,NL,20,11,40,39,21,5,1,913,282,102,29,77,146,0.24,3.02
roberro01,1951,1,PHI,NL,21,15,44,39,22,6,2,945,284,106,20,64,127,0.23,3.03
roberro01,1952,1,PHI,NL,28,7,39,37,30,3,2,990,292,95,22,45,148,0.23,2.59
roberro01,1953,1,PHI,NL,23,16,44,41,33,5,2,1040,324,106,30,61,198,0.24,2.75
roberro01,1954,1,PHI,NL,23,15,45,38,29,4,4,1010,289,111,35,56,185,0.23,2.97
roberro01,1955,1,PHI,NL,23,14,41,38,26,1,3,915,292,111,41,53,160,0.24,3.28
roberro01,1962,1,BAL,AL,10,9,27,25,6,0,0,574,176,59,17,41,102,0.24,2.78
roberro01,1964,1,BAL,AL,13,7,31,31,8,4,0,612,203,66,18,52,109,0.26,2.91
roberro01,1965,2,HOU,NL,5,2,10,10,3,2,0,228,61,16,1,10,34,0.21,1.89
robindo01,1987,2,SFN,NL,5,1,25,0,0,0,7,128,39,13,1,18,26,0.239,2.74
robindo01,1988,1,SFN,NL,10,5,51,19,3,2,6,530,152,48,11,49,122,0.231,2.45
robinje01,1987,1,SFN,NL,6,8,63,0,0,0,10,290,69,30,10,48,82,0.207,2.79
robinje01,1992,1,CHN,NL,4,3,49,5,0,0,1,234,76,26,5,40,46,0.263,3.0
robinje02,1988,1,DET,AL,13,6,24,23,6,2,0,516,121,57,19,72,114,0.197,2.98
robinro01,1984,1,CIN,NL,1,2,12,5,1,0,0,119,35,12,3,13,24,0.232,2.72
robinro01,1990,2,MIL,AL,12,5,22,22,7,2,0,445,158,48,5,37,57,0.275,2.91
robleha01,2018,2,LAA,AL,0,1,37,0,0,0,2,109,32,12,2,15,36,0.237,2.97
robleha01,2019,1,LAA,AL,5,1,71,1,0,0,23,218,58,20,6,16,75,0.221,2.48
rockejo01,1998,1,ATL,NL,1,3,47,0,0,0,2,114,22,9,4,22,42,0.172,2.13
rockejo01,1999,1,ATL,NL,4,5,74,0,0,0,38,217,47,20,5,37,104,0.18,2.49
rockejo01,2000,1,ATL,NL,1,2,59,0,0,0,24,159,42,17,5,48,77,0.21,2.89
rodnefe01,2005,1,DET,AL,2,3,39,0,0,0,9,132,39,14,5,17,42,0.238,2.86
rodnefe01,2009,1,DET,AL,2,5,73,0,0,0,37,227,70,37,8,41,61,0.249,4.4
rodnefe01,2012,1,TBA,AL,2,2,76,0,0,0,48,224,43,5,2,15,76,0.167,0.6
rodnefe01,2013,1,TBA,AL,5,4,68,0,0,0,37,200,53,25,3,36,82,0.211,3.38
rodnefe01,2014,1,SEA,AL,1,6,69,0,0,0,48,199,61,21,3,28,76,0.244,2.85
rodnefe01,2016,1,SDN,NL,0,1,28,0,0,0,17,86,13,1,0,12,33,0.137,0.31
rodnefe01,2017,1,ARI,NL,5,4,61,0,0,0,39,166,40,26,3,26,65,0.2,4.23
rodonca01,2021,1,CHA,AL,13,5,24,24,1,1,0,398,91,35,13,36,185,0.189,2.37
rodonca01,2022,1,SFN,NL,14,8,31,31,1,0,0,534,131,57,12,52,237,0.202,2.88
rodride01,2018,1,SFN,NL,6,4,21,19,0,0,0,355,98,37,9,36,89,0.223,2.81
rodried05,2019,1,BOS,AL,19,6,34,34,0,0,0,610,195,86,24,75,213,0.253,3.81
rodrife01,2000,1,SFN,NL,4,2,76,0,0,0,3,245,65,24,5,42,95,0.22,2.64
rodrife01,2001,1,SFN,NL,9,1,80,0,0,0,0,241,53,15,5,27,91,0.188,1.68
rodrife01,2004,2,PHI,NL,2,3,23,0,0,0,1,63,18,7,1,10,28,0.231,3.0
rodrifr03,2004,1,LAA,AL,4,1,69,0,0,0,12,252,51,17,2,33,123,0.172,1.82
rodrifr03,2005,1,LAA,AL,2,5,66,0,0,0,45,202,45,20,7,32,91,0.184,2.67
rodrifr03,2006,1,LAA,AL,2,3,69,0,0,0,47,219,52,14,6,28,98,0.197,1.73
rodrifr03,2007,1,LAA,AL,5,2,64,0,0,0,40,202,50,21,3,34,90,0.204,2.81
rodrifr03,2008,1,LAA,AL,2,3,76,0,0,0,62,205,54,17,4,34,77,0.216,2.24
rodrifr03,2009,1,NYN,NL,3,6,70,0,0,0,35,204,51,28,7,38,73,0.203,3.71
rodrifr03,2010,1,NYN,NL,4,2,53,0,0,0,25,172,45,14,3,21,67,0.213,2.2
rodrifr03,2011,2,MIL,NL,4,0,31,0,0,0,0,87,23,6,1,10,33,0.209,1.86
rodrifr03,2013,1,MIL,NL,1,1,25,0,0,0,10,74,17,3,2,9,26,0.198,1.09
rodrifr03,2014,1,MIL,NL,5,5,69,0,0,0,44,204,49,23,14,18,73,0.198,3.04
rodrifr03,2015,1,MIL,NL,1,3,60,0,0,0,38,171,38,14,6,11,62,0.189,2.21
rodrifr03,2016,1,DET,AL,3,4,61,0,0,0,44,175,45,21,6,21,52,0.214,3.24
rodrijo04,2021,2,NYA,AL,1,0,21,0,0,0,0,57,21,6,1,6,17,0.304,2.84
rodriri02,1990,1,SDN,NL,1,1,32,0,0,0,1,143,52,15,2,16,22,0.287,2.83
rodriri02,1992,1,SDN,NL,6,3,61,1,0,0,0,273,77,24,4,29,64,0.229,2.37
rodriri03,2004,1,TEX,AL,3,1,5,4,1,1,0,80,28,6,1,12,15,0.262,2.03
rodriri05,2018,1,PIT,NL,4,3,63,0,0,0,0,208,55,19,5,19,88,0.217,2.47
rodriri05,2020,1,PIT,NL,3,2,24,0,0,0,4,70,15,7,3,5,34,0.179,2.7
rodriri05,2021,1,PIT,NL,4,2,37,0,0,0,14,115,27,12,2,5,33,0.194,2.82
roebued01,1957,1,LAN,NL,8,2,44,1,0,0,8,289,70,29,9,46,73,0.2,2.71
roebued01,1960,1,LAN,NL,8,3,58,0,0,0,8,350,109,36,13,38,77,0.25,2.78
roebued01,1964,2,PHI,NL,5,3,60,0,0,0,12,232,55,19,7,25,42,0.19,2.21
roepr01,1945,1,PIT,NL,14,13,33,31,15,3,1,705,228,75,11,46,148,0.25,2.87
roepr01,1948,1,LAN,NL,12,8,34,22,8,2,2,533,156,52,14,33,86,0.23,2.63
roepr01,1949,1,LAN,NL,15,6,30,27,13,3,1,638,201,66,25,44,109,0.25,2.79
roepr01,1951,1,LAN,NL,22,3,34,33,19,2,0,773,247,87,30,64,113,0.25,3.04
rogerke01,1989,1,TEX,AL,3,4,73,0,0,0,2,221,60,24,2,42,63,0.232,2.93
rogerst01,1973,1,WAS,NL,10,5,17,17,7,3,0,402,93,23,5,49,64,0.199,1.54
rogerst01,1977,1,WAS,NL,17,16,40,40,17,4,0,905,272,104,16,81,206,0.243,3.1
rogerst01,1978,1,WAS,NL,13,10,30,29,11,1,1,657,186,60,12,64,126,0.235,2.47
rogerst01,1979,1,WAS,NL,13,12,37,37,13,5,0,746,232,83,14,78,143,0.251,3.0
rogerst01,1980,1,WAS,NL,16,11,37,37,14,4,0,843,247,93,16,85,147,0.238,2.98
rogerst01,1982,1,WAS,NL,19,8,35,35,14,4,0,831,245,74,12,65,179,0.237,2.4
rogerta01,2018,1,MIN,AL,1,2,72,0,0,0,2,205,49,20,3,16,75,0.206,2.63
rogerta01,2019,1,MIN,AL,2,4,60,0,0,0,30,207,58,20,8,11,90,0.225,2.61
rogertr01,2021,1,MIA,NL,7,8,25,25,0,0,0,399,107,39,6,46,157,0.218,2.64
rogerty01,2019,1,SFN,NL,2,0,17,0,0,0,0,53,12,2,0,3,16,0.185,1.02
rogerty01,2021,1,SFN,NL,7,1,80,0,0,0,13,243,74,20,5,13,55,0.243,2.22
roggega01,1963,1,MIN,AL,2,4,36,2,0,0,4,150,47,12,3,22,24,0.25,2.16
rogovsa01,1951,2,CHA,AL,11,7,22,22,17,3,0,578,166,53,11,67,77,0.23,2.48
rojasme01,1992,1,WAS,NL,7,1,68,0,0,0,10,302,71,16,2,34,70,0.199,1.43
rojasme01,1993,1,WAS,NL,5,8,66,0,0,0,10,265,80,29,6,30,48,0.242,2.95
rojasme01,1995,1,WAS,NL,1,4,59,0,0,0,30,203,69,31,2,29,61,0.262,4.12
rojasme01,1996,1,WAS,NL,7,4,74,0,0,0,36,243,56,29,5,28,92,0.193,3.22
rojasmi01,1966,1,LAA,AL,7,4,47,2,0,0,10,253,83,27,9,15,37,0.26,2.88
rojasmi01,1967,1,LAA,AL,12,9,72,0,0,0,27,365,106,34,7,38,83,0.23,2.52
rolanji01,1963,1,MIN,AL,4,1,10,7,2,1,0,147,32,14,4,27,34,0.18,2.57
rolanji01,1969,1,OAK,AL,5,1,39,3,2,0,1,259,59,21,2,46,48,0.19,2.19
rolanji01,1970,1,OAK,AL,3,3,28,2,0,0,2,130,28,13,2,23,26,0.181,2.7
romanjo03,2021,1,TOR,AL,7,1,62,0,0,0,23,189,41,15,7,25,85,0.181,2.14
romanjo03,2022,1,TOR,AL,5,4,63,0,0,0,36,192,44,15,4,21,73,0.19,2.11
romerjc01,2002,1,MIN,AL,9,2,81,0,0,0,1,243,62,17,3,36,76,0.213,1.89
romerjc01,2007,2,PHI,NL,1,2,51,0,0,0,0,109,15,5,1,25,31,0.13,1.24
romerjc01,2008,1,PHI,NL,4,4,81,0,0,0,1,177,41,18,5,38,52,0.197,2.75
romerri01,2011,1,TOR,AL,15,11,32,32,4,2,0,675,176,73,26,80,178,0.216,2.92
rommeed01,1920,1,OAK,AL,7,7,33,12,8,2,1,521,165,55,5,43,43,0.25,2.85
rommeed01,1922,1,OAK,AL,27,13,51,33,22,3,2,882,294,107,21,63,54,0.26,3.28
rommeed01,1925,1,OAK,AL,21,10,52,28,14,1,3,783,285,107,10,95,67,0.28,3.69
rommeed01,1929,1,OAK,AL,12,2,32,6,4,0,4,341,135,36,10,34,25,0.29,2.85
rommeed01,1931,1,OAK,AL,7,5,25,10,8,1,0,354,136,39,5,27,18,0.29,2.97
romoen01,1977,1,SEA,AL,8,10,58,3,0,0,16,343,93,36,8,39,105,0.227,2.83
romoen01,1979,1,PIT,NL,10,5,84,0,0,0,5,388,122,43,11,43,106,0.253,2.99
romose01,2008,1,SFN,NL,3,1,29,0,0,0,0,102,16,8,3,8,33,0.138,2.12
romose01,2010,1,SFN,NL,5,3,68,0,0,0,0,186,46,15,6,14,70,0.204,2.18
romose01,2011,1,SFN,NL,3,1,65,0,0,0,1,144,29,8,2,5,70,0.173,1.5
romose01,2012,1,SFN,NL,4,2,69,0,0,0,14,166,37,11,5,10,63,0.185,1.79
romose01,2013,1,SFN,NL,5,8,65,0,0,0,38,181,53,17,5,12,58,0.226,2.54
romose01,2015,1,SFN,NL,0,5,70,0,0,0,2,172,51,19,3,10,71,0.235,2.98
romose01,2016,1,SFN,NL,1,0,40,0,0,0,4,92,26,9,5,7,33,0.236,2.64
romose01,2017,2,TBA,AL,2,0,25,0,0,0,0,92,19,5,2,7,28,0.178,1.47
romovi01,1968,2,CLE,AL,5,3,40,1,0,0,12,250,43,15,5,32,54,0.15,1.62
rondobr01,2016,1,DET,AL,5,2,37,0,0,0,0,109,23,12,5,12,45,0.181,2.97
rondohe01,2014,1,CHN,NL,4,4,64,0,0,0,29,190,52,17,2,15,63,0.218,2.42
rondohe01,2015,1,CHN,NL,6,4,72,0,0,0,30,210,55,13,4,15,69,0.212,1.67
rookeji01,1973,1,PIT,NL,10,6,41,18,6,3,5,511,143,54,12,52,122,0.229,2.85
rookeji01,1974,1,PIT,NL,15,11,33,33,15,1,0,788,228,81,11,83,139,0.238,2.78
rookeji01,1975,1,PIT,NL,13,11,28,28,7,1,0,590,177,65,16,76,102,0.238,2.97
rootch01,1926,1,CHN,NL,18,17,42,32,21,2,2,814,267,85,10,62,127,0.26,2.82
rootch01,1927,1,CHN,NL,26,15,48,36,21,4,2,927,296,129,16,117,145,0.25,3.76
rootch01,1933,1,CHN,NL,15,10,35,30,20,2,0,727,232,70,14,61,86,0.25,2.6
rootch01,1938,1,CHN,NL,8,7,44,11,5,0,8,482,163,51,10,30,70,0.25,2.86
rosentr01,2012,1,SLN,NL,0,2,19,0,0,0,0,68,14,7,2,7,25,0.175,2.78
rosentr01,2013,1,SLN,NL,2,4,74,0,0,0,3,226,63,22,4,20,108,0.223,2.63
rosentr01,2014,1,SLN,NL,2,6,72,0,0,0,45,211,57,25,2,42,87,0.223,3.2
rosentr01,2015,1,SLN,NL,2,4,68,0,0,0,48,206,62,16,3,25,83,0.238,2.1
rossga01,1971,1,SDN,NL,1,3,13,0,0,0,0,73,27,8,0,11,13,0.3,2.96
rossga01,1972,1,SDN,NL,4,3,60,0,0,0,3,275,87,25,2,49,46,0.261,2.45
rossga01,1976,1,LAA,AL,8,16,34,31,7,2,0,675,224,75,12,58,100,0.258,3.0
rossro01,2012,1,TEX,AL,6,0,58,0,0,0,0,195,55,16,3,23,47,0.232,2.22
rossty01,2011,1,OAK,AL,3,3,9,6,0,0,0,108,33,11,1,13,24,0.252,2.75
rossty01,2014,1,SDN,NL,13,14,31,31,2,1,0,587,165,61,13,72,195,0.23,2.81
rossty01,2015,1,SDN,NL,10,12,33,33,1,0,0,588,172,71,9,84,212,0.237,3.26
rossty01,2018,2,SLN,NL,2,0,9,1,0,0,0,79,20,8,1,10,15,0.222,2.73
rowesc01,1934,1,DET,AL,24,8,45,30,20,3,1,798,259,102,12,81,149,0.25,3.45
rowesc01,1938,1,DET,AL,0,2,4,3,0,0,0,63,20,7,1,11,4,0.25,3.0
rowesc01,1943,1,PHI,NL,14,8,27,25,11,3,1,597,196,65,7,29,52,0.24,2.94
rowesc01,1946,1,PHI,NL,11,4,17,16,9,2,0,408,112,32,3,21,51,0.22,2.12
rozemda01,1982,1,DET,AL,3,0,8,2,0,0,1,83,17,5,2,7,15,0.179,1.63
ruckeda01,1983,2,SLN,NL,5,3,34,0,0,0,0,111,36,10,1,18,22,0.263,2.43
ruckeda01,1984,1,SLN,NL,2,3,50,0,0,0,0,219,62,17,0,34,38,0.237,2.1
rueteki01,1993,1,WAS,NL,8,0,14,14,1,0,0,257,85,26,5,18,31,0.264,2.73
rueteki01,1996,2,SFN,NL,1,2,4,3,0,0,0,70,18,5,0,5,16,0.207,1.93
ruffibr01,1986,1,PHI,NL,9,4,21,21,6,0,0,439,138,40,6,44,70,0.251,2.46
ruffibr01,1995,1,COL,NL,0,1,37,0,0,0,11,102,26,8,1,19,23,0.222,2.12
ruffire01,1936,1,NYA,AL,20,12,33,33,25,3,0,813,274,116,22,90,102,0.26,3.85
ruffire01,1937,1,NYA,AL,20,7,31,31,22,4,0,769,242,85,17,68,131,0.24,2.98
ruffire01,1938,1,NYA,AL,21,7,31,31,22,3,0,742,246,91,16,82,127,0.25,3.31
ruffire01,1939,1,NYA,AL,21,7,28,28,22,5,0,700,211,76,15,75,95,0.24,2.93
ruffire01,1945,1,NYA,AL,7,3,11,11,8,1,0,262,85,28,2,20,24,0.25,2.89
ruffire01,1946,1,NYA,AL,5,1,8,8,4,2,0,183,37,12,2,23,19,0.17,1.77
ruhleve01,1974,1,DET,AL,2,0,5,3,1,0,0,99,35,10,1,6,10,0.273,2.73
ruhleve01,1978,1,HOU,NL,3,3,13,10,2,2,0,204,57,16,0,20,27,0.224,2.12
ruhleve01,1980,1,HOU,NL,12,4,28,22,6,2,0,478,148,42,7,29,55,0.251,2.37
ruhleve01,1981,1,HOU,NL,4,6,20,15,1,0,1,306,97,33,6,20,39,0.25,2.91
rushbo01,1952,1,CHN,NL,17,13,34,32,17,4,0,751,205,75,14,81,157,0.21,2.7
rushbo01,1959,1,ATL,NL,5,6,31,9,1,1,0,304,102,27,5,23,64,0.25,2.4
rusinch01,2017,1,COL,NL,5,1,60,0,0,0,2,255,75,25,9,19,71,0.24,2.65
ruskisc01,1990,2,WAS,NL,1,0,23,0,0,0,0,83,25,7,2,10,23,0.243,2.28
russeja01,1933,1,MIN,AL,12,6,50,3,2,0,13,372,119,37,3,32,28,0.25,2.69
russeja01,1940,1,SLN,NL,3,4,26,0,0,0,1,162,53,15,1,26,16,0.25,2.5
russeja02,2014,2,ATL,NL,0,0,22,1,0,0,0,73,21,6,0,4,16,0.233,2.22
russeje01,1989,1,TEX,AL,6,4,71,0,0,0,38,218,45,16,4,24,77,0.182,1.98
russeje01,1991,1,TEX,AL,6,4,68,0,0,0,30,238,71,29,11,26,52,0.236,3.29
russeje01,1992,1,TEX,AL,2,3,51,0,0,0,28,170,51,12,3,22,43,0.238,1.91
russeje01,1993,1,BOS,AL,1,4,51,0,0,0,33,140,39,14,1,14,45,0.231,2.7
russoma01,1939,1,NYA,AL,8,3,21,11,9,2,2,348,86,31,6,41,55,0.21,2.41
russoma01,1942,1,NYA,AL,4,1,9,5,2,0,0,136,41,14,2,14,15,0.24,2.78
ruthba01,1915,1,BOS,AL,18,8,32,28,16,1,0,653,166,59,3,85,112,0.21,2.44
ruthba01,1916,1,BOS,AL,23,12,44,41,23,9,1,971,230,63,0,118,170,0.2,1.75
ruthba01,1917,1,BOS,AL,24,13,41,38,35,6,2,979,244,73,2,108,128,0.21,2.01
ruthba01,1918,1,BOS,AL,13,7,20,19,18,1,0,499,125,41,1,49,40,0.21,2.22
ruthba01,1919,1,BOS,AL,9,5,17,15,12,0,1,400,148,44,2,58,30,0.29,2.97
ruthvdi01,1978,2,PHI,NL,13,5,20,20,9,2,0,452,136,50,13,28,75,0.248,2.99
ryanbj01,1999,2,BAL,AL,1,0,13,0,0,0,0,55,9,6,0,12,28,0.15,2.95
ryanbj01,2004,1,BAL,AL,4,6,76,0,0,0,3,261,64,22,4,35,122,0.2,2.28
ryanbj01,2005,1,BAL,AL,1,4,69,0,0,0,36,211,54,19,4,26,100,0.208,2.43
ryanbj01,2006,1,TOR,AL,2,2,65,0,0,0,38,217,42,11,3,20,86,0.169,1.37
ryanbj01,2008,1,TOR,AL,2,4,60,0,0,0,32,174,46,19,4,28,58,0.216,2.95
ryanke01,1994,1,BOS,AL,2,3,42,0,0,0,13,144,46,13,1,17,32,0.256,2.44
ryanke01,1996,1,PHI,NL,3,5,62,0,0,0,8,267,71,24,4,45,70,0.223,2.43
ryanno01,1972,1,LAA,AL,19,16,39,39,20,9,0,852,166,72,14,157,329,0.171,2.28
ryanno01,1973,1,LAA,AL,21,16,41,39,26,4,1,978,238,104,18,162,383,0.203,2.87
ryanno01,1974,1,LAA,AL,22,16,42,41,26,3,0,998,221,107,18,202,367,0.19,2.89
ryanno01,1976,1,LAA,AL,17,18,39,39,21,7,0,853,193,106,13,183,327,0.195,3.36
ryanno01,1977,1,LAA,AL,19,16,37,37,22,4,0,897,198,92,12,204,341,0.193,2.77
ryanno01,1978,1,LAA,AL,10,13,31,31,14,3,0,704,183,97,12,148,260,0.22,3.72
ryanno01,1979,1,LAA,AL,16,14,34,34,17,5,0,668,169,89,15,114,223,0.212,3.6
ryanno01,1980,1,HOU,NL,11,10,35,35,4,2,0,701,205,87,10,98,200,0.236,3.35
ryanno01,1981,1,HOU,NL,11,5,21,21,5,3,0,447,99,28,2,68,140,0.188,1.69
ryanno01,1982,1,HOU,NL,16,12,35,35,10,3,0,751,196,88,20,109,245,0.213,3.16
ryanno01,1983,1,HOU,NL,14,9,29,29,5,2,0,589,134,65,9,101,183,0.195,2.98
ryanno01,1985,1,HOU,NL,10,12,35,35,4,0,0,696,205,98,12,95,209,0.239,3.8
ryanno01,1987,1,HOU,NL,8,16,34,34,0,0,0,635,154,65,14,87,270,0.2,2.76
ryanno01,1988,1,HOU,NL,12,11,33,33,4,1,0,660,186,86,18,87,228,0.227,3.52
ryanno01,1989,1,TEX,AL,16,10,32,32,6,2,0,718,162,85,17,98,301,0.187,3.2
ryanno01,1990,1,TEX,AL,13,9,30,30,5,2,0,612,137,78,18,74,232,0.188,3.44
ryanno01,1991,1,TEX,AL,12,6,27,27,2,2,0,519,102,56,12,72,203,0.172,2.91
rybami01,1945,1,BOS,AL,7,6,34,9,4,1,2,369,122,34,5,33,44,0.25,2.49
ryuhy01,2013,1,LAN,NL,14,8,30,30,2,1,0,576,182,64,15,49,154,0.252,3.0
ryuhy01,2018,1,LAN,NL,7,3,15,15,0,0,0,247,68,18,9,15,89,0.221,1.97
ryuhy01,2019,1,LAN,NL,14,5,29,29,1,1,0,548,160,47,17,24,163,0.234,2.32
ryuhy01,2020,1,TOR,AL,5,2,12,12,0,0,0,201,60,20,6,17,72,0.234,2.69
rzepcma01,2011,1,TOR,AL,2,3,43,0,0,0,0,118,28,13,2,15,33,0.201,2.97
rzepcma01,2013,2,CLE,AL,0,0,27,0,0,0,0,61,11,2,1,6,20,0.159,0.89
rzepcma01,2014,1,CLE,AL,0,3,73,0,0,0,1,138,42,14,1,19,46,0.246,2.74
rzepcma01,2016,1,OAK,AL,1,0,56,0,0,0,0,108,38,12,1,24,37,0.266,3.0
sabatcc01,2007,1,CLE,AL,19,7,34,34,4,1,0,723,238,86,20,37,209,0.259,3.21
sabatcc01,2008,2,MIL,NL,11,2,17,17,7,3,0,392,106,24,6,25,128,0.222,1.65
sabatcc01,2010,1,NYA,AL,21,7,34,34,2,0,0,713,209,84,20,74,197,0.239,3.18
sabatcc01,2011,1,NYA,AL,19,8,33,33,3,1,0,712,230,79,17,61,230,0.255,3.0
saberbr01,1985,1,KCR,AL,20,6,32,32,10,1,0,706,211,75,19,38,158,0.241,2.87
saberbr01,1989,1,KCR,AL,23,6,36,35,12,4,0,787,209,63,13,43,193,0.217,2.16
saberbr01,1994,1,NYN,NL,14,4,24,24,4,0,0,532,169,54,13,13,143,0.254,2.74
saberbr01,1999,1,BOS,AL,10,6,22,22,0,0,0,357,122,39,11,11,81,0.265,2.95
sadecra01,1964,1,SLN,NL,20,11,37,32,9,2,1,660,232,90,16,60,119,0.27,3.68
sadecra01,1966,1,SLN,NL,2,1,5,3,1,0,0,73,16,6,2,9,21,0.18,2.22
sadecra01,1967,1,SFN,NL,12,6,35,24,10,2,0,564,165,58,8,58,145,0.23,2.78
sadecra01,1968,1,SFN,NL,12,18,38,36,13,6,0,762,225,82,14,70,206,0.23,2.91
sadecra01,1971,1,NYN,NL,7,7,34,20,5,2,0,490,139,53,10,44,120,0.229,2.92
sadleca02,2019,1,TBA,AL,0,0,9,0,0,0,0,58,16,4,2,5,11,0.219,1.86
sadleca02,2019,2,LAN,NL,4,0,24,1,0,0,1,81,25,7,3,8,20,0.248,2.33
sadleca02,2021,1,SEA,AL,0,1,42,0,0,0,0,121,19,3,1,10,37,0.143,0.67
sadowbo02,1963,1,ATL,NL,5,7,19,18,5,1,0,350,99,34,8,30,72,0.23,2.62
sainjo01,1946,1,ATL,NL,20,14,37,34,24,3,2,795,225,65,8,87,129,0.23,2.21
sainjo01,1947,1,ATL,NL,21,12,38,35,22,3,1,798,265,104,19,79,132,0.25,3.52
sainjo01,1948,1,ATL,NL,24,15,42,39,28,4,1,944,297,91,19,83,137,0.24,2.6
sainjo01,1950,1,ATL,NL,20,13,37,37,25,3,0,835,294,122,34,70,96,0.26,3.94
sainjo01,1953,1,NYA,AL,14,7,40,19,10,1,9,567,189,63,16,45,84,0.26,3.0
saitota01,2006,1,LAN,NL,6,2,72,0,0,0,24,235,48,18,3,23,107,0.177,2.07
saitota01,2007,1,LAN,NL,2,1,63,0,0,0,39,193,33,10,5,13,78,0.151,1.4
saitota01,2008,1,LAN,NL,4,4,45,0,0,0,18,141,40,13,1,16,60,0.226,2.49
saitota01,2009,1,BOS,AL,3,3,56,0,0,0,2,167,50,15,6,25,52,0.244,2.43
